Code,Year,GDP Per Capita
HTI,1996,2960.2874
,1996,35018.086
HND,1996,3916.7415
HKG,1996,34452.996
HUN,1996,16654.645
ISL,1996,35014.2
IND,1996,2218.8245
IDN,1996,6212.6714
IRN,1996,10503.593
IRQ,1996,4445.653
IRL,1996,34703.79
ISR,1996,27749.965
ITA,1996,39429.496
JAM,1996,9951.085
JPN,1996,35878.79
JOR,1996,8480.817
KAZ,1996,8726.538
KEN,1996,3455.1006
KIR,1996,1952.5767
KWT,1996,60443.918
KGZ,1996,2656.0178
LAO,1996,2394.0684
,1996,11895.374
LVA,1996,9959.121
LBN,1996,12876.089
LSO,1996,1594.0546
LTU,1996,11274.64
,1996,1245.4845
,1996,3160.977
LUX,1996,80401.03
MAC,1996,54946.76
MDG,1996,1508.5702
MWI,1996,1077.3643
MYS,1996,15533.753
MDV,1996,11304.825
MLI,1996,1476.2878
MLT,1996,20378.13
MHL,1996,3567.3135
MRT,1996,4711.0503
MUS,1996,10304.453
MEX,1996,16882.045
FSM,1996,3242.1135
,1996,11444.25
,1996,4802.7007
MDA,1996,5298.338
MNG,1996,4110.5537
MAR,1996,4588.148
MOZ,1996,493.71027
MMR,1996,804.4702
NAM,1996,6426.38
NPL,1996,1815.3126
NLD,1996,40691.89
NZL,1996,30312.664
NIC,1996,3479.7222
NER,1996,946.0368
NGA,1996,2941.5613
,1996,43322.297
MKD,1996,9082.079
NOR,1996,51678.38
OMN,1996,34090.805
PAK,1996,3354.2964
PSE,1996,3916.9258
PAN,1996,13477.677
PNG,1996,3819.7458
PRY,1996,9588.724
PER,1996,6171.955
PHL,1996,4337.1963
POL,1996,13146.756
PRT,1996,26318.975
PRI,1996,25584.559
ROU,1996,12697.149
RUS,1996,12827.116
RWA,1996,731.66644
KNA,1996,17150.418
LCA,1996,12238.29
VCT,1996,7710.728
WSM,1996,3935.3318
SAU,1996,42417.816
SEN,1996,2386.2417
SRB,1996,8246.027
SYC,1996,18011.186
SLE,1996,1099.817
SGP,1996,50280.12
SVK,1996,14102.084
SVN,1996,22182.21
SLB,1996,2765.2695
ZAF,1996,10097.474
,1996,2342.886
KOR,1996,19364.941
ESP,1996,29690.355
LKA,1996,5121.003
,1996,2748.3877
SDN,1996,3303.668
SUR,1996,12738.278
SWE,1996,34719.11
CHE,1996,54001.055
TJK,1996,1134.222
TZA,1996,1287.7026
THA,1996,10453.39
TGO,1996,1714.8052
TON,1996,4536.0015
TTO,1996,12350.437
TUN,1996,6561.2915
TUR,1996,14205.066
TKM,1996,4162.4644
TUV,1996,2821.1191
UGA,1996,1142.136
UKR,1996,7179.6777
ARE,1996,103177.74
GBR,1996,33538.473
USA,1996,44149.37
,1996,6306.509
URY,1996,13747.293
UZB,1996,2650.6096
VUT,1996,2879.029
VNM,1996,3039.938
OWID_WRL,1996,10192.945
ZMB,1996,2071.7087
ZWE,1996,2867.0261
ALB,1997,4400.334
DZA,1997,8147.8784
AGO,1997,4728.2925
ATG,1997,18888.895
ARG,1997,19261.898
ARM,1997,3236.0605
ABW,1997,38202.406
AUS,1997,34731.3
AUT,1997,42136.664
AZE,1997,3128.164
BHS,1997,33154.082
BHR,1997,43716.02
BGD,1997,2070.4375
BRB,1997,14341.957
BLR,1997,6698.4575
BEL,1997,39562.37
BLZ,1997,7511.722
BEN,1997,2297.9941
BMU,1997,72403.88
BTN,1997,3926.9546
BOL,1997,5181.4165
BIH,1997,4933.1006
BWA,1997,10880.716
BRA,1997,11432.65
BRN,1997,69660.19
BGR,1997,10384.06
BFA,1997,1176.3839
BDI,1997,867.28424
KHM,1997,1214.0117
CMR,1997,2798.5774
CAN,1997,36905.457
CPV,1997,3166.2805
CAF,1997,1035.1074
TCD,1997,955.7835
CHL,1997,14652.775
CHN,1997,2812.7112
COL,1997,9691.028
COM,1997,2659.274
COG,1997,4466.354
CRI,1997,11532.463
CIV,1997,4294.2734
HRV,1997,17305.969
CYP,1997,28871.395
CZE,1997,23659.32
COD,1997,900.9678
DNK,1997,45260.137
DMA,1997,9063.768
DOM,1997,8189.046
,1997,6882.573
ECU,1997,8697.354
EGY,1997,7039.093
SLV,1997,6247.5884
GNQ,1997,6084.623
EST,1997,15503.845
SWZ,1997,5267.327
ETH,1997,730.875
,1997,23178.365
,1997,31565.32
FJI,1997,8909.386
FIN,1997,34506.773
FRA,1997,36247.605
GAB,1997,18655.652
GMB,1997,1955.3173
GEO,1997,4268.6953
DEU,1997,40218.848
GHA,1997,2613.7256
GRC,1997,26534.38
GRD,1997,9030.201
GTM,1997,6181.1724
GIN,1997,1624.3464
GNB,1997,2324.8438
GUY,1997,7700.348
HTI,1997,2984.8193
,1997,35990.73
HND,1997,3985.1077
HKG,1997,35909.816
HUN,1997,17212.762
ISL,1997,36732.934
IND,1997,2264.7957
IDN,1997,6401.2153
IRN,1997,10495.131
IRQ,1997,5222.93
IRL,1997,38144.316
ISR,1997,28091.146
ITA,1997,40129.902
JAM,1997,9752.657
JPN,1997,36144.617
JOR,1997,8530.064
KAZ,1997,9016.003
KEN,1997,3379.8965
KIR,1997,1950.3656
KWT,1997,59894.152
KGZ,1997,2877.0986
LAO,1997,2505.6243
,1997,12347.447
LVA,1997,10947.781
LBN,1997,12779.701
LSO,1997,1638.4424
LTU,1997,12302.102
,1997,1301.2438
,1997,3200.9604
LUX,1997,83702.81
MAC,1997,53808.156
MDG,1997,1515.4465
MWI,1997,1096.72
MYS,1997,16231.797
MDV,1997,12017.395
MLI,1997,1513.6075
MLT,1997,21287.69
MHL,1997,3285.1086
MRT,1997,4419.5815
MUS,1997,10755.006
MEX,1997,17787.295
FSM,1997,3036.074
,1997,11579.553
,1997,4951.985
MDA,1997,5405.5596
MNG,1997,4226.3726
MNE,1997,12579.359
MAR,1997,4449.4604
MOZ,1997,537.2676
MMR,1997,839.33014
NAM,1997,6526.798
NPL,1997,1868.7838
NLD,1997,42235.49
NZL,1997,30539.494
NIC,1997,3555.9978
NER,1997,928.97833
NGA,1997,2952.5193
,1997,44710.934
MKD,1997,9200.665
NOR,1997,54115.16
OMN,1997,35574.133
PAK,1997,3290.1355
PSE,1997,4294.746
PAN,1997,14062.381
PNG,1997,3541.4497
PRY,1997,9774.315
PER,1997,6453.0215
PHL,1997,4450.8545
POL,1997,13985.434
PRT,1997,27354.836
PRI,1997,26584.9
ROU,1997,12116.289
RUS,1997,13028.208
RWA,1997,729.6489
KNA,1997,18086.166
LCA,1997,12037.244
VCT,1997,7981.978
WSM,1997,3920.0576
SMR,1997,66407.516
SAU,1997,41750.117
SEN,1997,2402.3809
SRB,1997,8865.129
SYC,1997,19971.666
SLE,1997,1021.63025
SGP,1997,52663.36
SVK,1997,14910.196
SVN,1997,23333.719
SLB,1997,2664.2144
ZAF,1997,10217.38
,1997,2381.1755
KOR,1997,20367.975
ESP,1997,30660.863
LKA,1997,5411.627
,1997,2794.0144
SDN,1997,3811.5217
SUR,1997,13195.214
SWE,1997,35764.684
CHE,1997,55089.33
TJK,1997,1137.9248
TZA,1997,1306.1288
THA,1997,10035.87
TGO,1997,1898.7118
TON,1997,4570.3774
TTO,1997,13231.82
TUN,1997,6826.0737
TUR,1997,15036.177
TKM,1997,3635.0552
TUV,1997,3097.2014
UGA,1997,1165.9617
UKR,1997,7028.0464
ARE,1997,104580.44
GBR,1997,35099.703
USA,1997,45560.92
,1997,6569.9136
URY,1997,14837.591
UZB,1997,2736.365
VUT,1997,2950.1052
VNM,1997,3239.6816
OWID_WRL,1997,10440.53
ZMB,1997,2096.2947
ZWE,1997,2896.1472
ALB,1998,4819.0913
DZA,1998,8435.036
AGO,1998,4790.4185
ATG,1998,19413.463
ARG,1998,19773.176
ARM,1998,3505.3684
ABW,1998,37810.035
AUS,1998,35990.387
AUT,1998,43597.89
AZE,1998,3408.4753
BHS,1998,34142.523
BHR,1998,44458.438
BGD,1998,2137.1501
BRB,1998,14853.1045
BLR,1998,7293.9077
BEL,1998,40252.47
BLZ,1998,7533.846
BEN,1998,2317.4812
BMU,1998,74677.09
BTN,1998,4082.4683
BOL,1998,5343.9575
BIH,1998,5609.3843
BWA,1998,10689.083
BRA,1998,11304.097
BRN,1998,67770.17
BGR,1998,10849.684
BFA,1998,1228.1229
BDI,1998,891.6998
KHM,1998,1244.981
CMR,1998,2854.37
CAN,1998,38025.254
CPV,1998,3485.2446
CAF,1998,1054.313
TCD,1998,987.98285
CHL,1998,15074.58
CHN,1998,3004.4272
COL,1998,9578.656
COM,1998,2636.3442
COG,1998,4535.2803
CRI,1998,12092.476
CIV,1998,4329.5703
HRV,1998,17705.703
CYP,1998,30262.344
CZE,1998,23597.307
COD,1998,865.6066
DNK,1998,46096.37
DMA,1998,9425.365
DOM,1998,8599.564
,1998,6792.997
ECU,1998,8825.487
EGY,1998,7273.875
SLV,1998,6367.037
GNQ,1998,7242.225
EST,1998,16332.82
SWZ,1998,5326.936
ETH,1998,684.33264
,1998,23636.746
,1998,32459.525
FJI,1998,8921.256
FIN,1998,36293.39
FRA,1998,37409.395
GAB,1998,18825.361
GMB,1998,1965.2771
GEO,1998,4511.489
DEU,1998,41022.613
GHA,1998,2671.266
GRC,1998,27415.508
GRD,1998,10029.705
GTM,1998,6338.338
GIN,1998,1651.9987
GNB,1998,1641.0308
GUY,1998,7556.183
HTI,1998,2994.807
,1998,36751.76
HND,1998,4020.5857
HKG,1998,33516.42
HUN,1998,17925.723
ISL,1998,39017.438
IND,1998,2359.8926
IDN,1998,5474.5977
IRN,1998,10547.84
IRQ,1998,6822.681
IRL,1998,41057.59
ISR,1998,28585.994
ITA,1998,40844.746
JAM,1998,9445.078
JPN,1998,35588.625
JOR,1998,8586.143
KAZ,1998,8998.901
KEN,1998,3398.472
KIR,1998,2042
KWT,1998,60105.805
KGZ,1998,2893.4175
LAO,1998,2557.1838
,1998,12533.109
LVA,1998,11751.714
LBN,1998,13022.337
LSO,1998,1652.6938
LTU,1998,13317.908
,1998,1302.7703
,1998,3269.6914
LUX,1998,88185.8
MAC,1998,50480.93
MDG,1998,1526.0659
MWI,1998,1116.1067
MYS,1998,14650.2
MDV,1998,12693.666
MLI,1998,1588.1725
MLT,1998,22233.836
MHL,1998,3208.7944
MRT,1998,4424.408
MUS,1998,11288.726
MEX,1998,18571.719
FSM,1998,3114.9658
,1998,11855.519
,1998,4979.279
MDA,1998,5053.959
MNG,1998,4325.08
MNE,1998,13236.096
MAR,1998,4702.235
MOZ,1998,578.91077
MMR,1998,877.70575
NAM,1998,6575.763
NPL,1998,1888.2875
NLD,1998,43933.566
NZL,1998,30529.768
NIC,1998,3629.7207
NER,1998,987.6723
NGA,1998,2953.478
,1998,46167.246
MKD,1998,9461.054
NOR,1998,55229.5
OMN,1998,35967.32
PAK,1998,3277.887
PSE,1998,4786.4805
PAN,1998,14795.588
PNG,1998,3289.6638
PRY,1998,9572.054
PER,1998,6315.0156
PHL,1998,4322.577
POL,1998,14629.198
PRT,1998,28525.518
PRI,1998,27894.441
ROU,1998,11894.945
RUS,1998,12358.152
RWA,1998,769.40643
KNA,1998,17764.559
LCA,1998,12679.688
VCT,1998,8316.535
WSM,1998,3965.1902
SMR,1998,70264.445
SAU,1998,41837.168
SEN,1998,2486.4026
SRB,1998,9196.113
SYC,1998,20068.123
SLE,1998,1029.3633
SGP,1998,49789
SVK,1998,15497.151
SVN,1998,24151.54
SLB,1998,2625.2637
ZAF,1998,10141.463
,1998,2461.7014
KOR,1998,19184.225
ESP,1998,31875.637
LKA,1998,5631.798
,1998,2791.8208
SDN,1998,3887.1404
SUR,1998,13239.634
SWE,1998,37286.094
CHE,1998,56590.117
TJK,1998,1190.6469
TZA,1998,1319.7533
THA,1998,9156.215
TGO,1998,1801.7864
TON,1998,4651.1
TTO,1998,14259.24
TUN,1998,7064.513
TUR,1998,15158.999
TKM,1998,3833.5413
TUV,1998,3575.8186
UGA,1998,1187.2966
UKR,1998,6956.399
ARE,1998,98601.875
GBR,1998,36192.48
USA,1998,47050.996
,1998,6571.8965
URY,1998,15424.363
UZB,1998,2808.461
VUT,1998,2916.0752
VNM,1998,3378.9048
OWID_WRL,1998,10553.451
ZMB,1998,2034.8972
ZWE,1998,2931.725
ALB,1999,5474.8765
DZA,1999,8584.071
AGO,1999,4739.51
ATG,1999,19792.598
ARG,1999,18884.943
ARM,1999,3660.0342
ABW,1999,37171.22
AUS,1999,37388.59
AUT,1999,45060.617
AZE,1999,3628.7168
BHS,1999,36024.99
BHR,1999,45053.746
BGD,1999,2194.5264
BRB,1999,14873.025
BLR,1999,7575.918
BEL,1999,41583.098
BLZ,1999,7966.5654
BEN,1999,2367.761
BMU,1999,76772.32
BTN,1999,4301.504
BOL,1999,5270.0273
BIH,1999,6091.6987
BWA,1999,11473.921
BRA,1999,11196.839
BRN,1999,68366.664
BGR,1999,9994.612
BFA,1999,1280.9227
BDI,1999,862.00665
KHM,1999,1376.0468
CMR,1999,2905.131
CAN,1999,39656.477
CPV,1999,3795.229
CAF,1999,1062.2982
TCD,1999,947.70355
CHL,1999,14855.357
CHN,1999,3206.73
COL,1999,9023.621
COM,1999,2633.5657
COG,1999,4301.7456
CRI,1999,12343.711
CIV,1999,4249.618
HRV,1999,17630.17
CYP,1999,31421.271
CZE,1999,23948.385
COD,1999,805.2779
DNK,1999,47298.54
DMA,1999,9491.783
DOM,1999,8970.395
,1999,6997.755
ECU,1999,8263.377
EGY,1999,7552.8794
SLV,1999,6462.124
GNQ,1999,8749.426
EST,1999,16215.579
SWZ,1999,5412.978
ETH,1999,698.1934
,1999,24274.678
,1999,33330.97
FJI,1999,9594.637
FIN,1999,37795.06
FRA,1999,38490.04
GAB,1999,16716.371
GMB,1999,2030.6965
GEO,1999,4737.4053
DEU,1999,41769.812
GHA,1999,2721.603
GRC,1999,28149.723
GRD,1999,10659.062
GTM,1999,6428.048
GIN,1999,1676.7183
GNB,1999,1627.0753
GUY,1999,7766.341
HTI,1999,3020.4995
,1999,37742.84
HND,1999,3886.9856
HKG,1999,34029.973
HUN,1999,18528.637
ISL,1999,40103.867
IND,1999,2521.5767
IDN,1999,5435.7554
IRN,1999,10589.984
IRQ,1999,7763.8726
IRL,1999,44872.203
ISR,1999,28795.377
ITA,1999,41501.79
JAM,1999,9471.599
JPN,1999,35405.082
JOR,1999,8686.438
KAZ,1999,9330.564
KEN,1999,3380.7764
KIR,1999,1976.4027
KWT,1999,57210.535
KGZ,1999,2954.954
LAO,1999,2696.1638
,1999,12418.679
LVA,1999,12174.304
LBN,1999,12736.77
LSO,1999,1653.3967
LBY,1999,26668.443
LTU,1999,13259.617
,1999,1308.5696
,1999,3370.9895
LUX,1999,94115.38
MAC,1999,48509.5
MDG,1999,1549.0308
MWI,1999,1124.7528
MYS,1999,15161.405
MDV,1999,13268.474
MLI,1999,1633.1176
MLT,1999,23145.639
MHL,1999,3129.085
MRT,1999,4464.209
MUS,1999,11437.144
MEX,1999,18772.857
FSM,1999,3154.014
,1999,11848.948
,1999,5097.4595
MDA,1999,4891.403
MNG,1999,4415.0317
MNE,1999,12024.771
MAR,1999,4715.1216
MOZ,1999,631.8376
MMR,1999,962.41187
NAM,1999,6635.539
NPL,1999,1935.6918
NLD,1999,45839.133
NZL,1999,32002.244
NIC,1999,3827.155
NER,1999,952.4635
NGA,1999,2896.148
,1999,47856.812
MKD,1999,9824.497
NOR,1999,55989.176
OMN,1999,35573.59
PAK,1999,3302.1108
PSE,1999,5052.064
PAN,1999,15072.461
PNG,1999,3235.754
PRY,1999,9248.594
PER,1999,6303.456
PHL,1999,4364.2837
POL,1999,15311.443
PRT,1999,29472.709
PRI,1999,29251.037
ROU,1999,11868.759
RUS,1999,13189.794
RWA,1999,793.37305
KNA,1999,18093.162
LCA,1999,12903.064
VCT,1999,8554.678
WSM,1999,4011.242
SMR,1999,75441.836
SAU,1999,39233.46
SEN,1999,2582.1206
SRB,1999,8359.662
SYC,1999,20046.16
SLE,1999,1003.3143
SGP,1999,52217.156
SVK,1999,15464.947
SVN,1999,25421.295
SLB,1999,2543.4397
ZAF,1999,10270.063
,1999,2595.8467
KOR,1999,21232.61
ESP,1999,33172.3
LKA,1999,5839.51
,1999,2784.1711
SDN,1999,3911.6006
SUR,1999,12812.621
SWE,1999,38839.426
CHE,1999,57257.316
TJK,1999,1228.1605
TZA,1999,1347.9578
THA,1999,9467.921
TGO,1999,1793.5326
TON,1999,4793.4727
TTO,1999,15351.391
TUN,1999,7407.3413
TUR,1999,14445.386
TKM,1999,4397.0547
TUV,1999,3517.7065
UGA,1999,1242.0519
UKR,1999,7008.2437
ARE,1999,95684.29
GBR,1999,37178.043
USA,1999,48743.883
,1999,6720.0664
URY,1999,15114.35
UZB,1999,2897.82
VUT,1999,2858.0989
VNM,1999,3495.098
OWID_WRL,1999,10776.4795
ZMB,1999,2074.4536
ZWE,1999,2866.033
ALB,2000,5892.611
DZA,2000,8786.19
AGO,2000,4728.3745
ATG,2000,20674.816
ARG,2000,18524.81
ARM,2000,3921.8574
ABW,2000,39001.727
AUS,2000,38412.64
AUT,2000,46469.86
AZE,2000,3998.5205
BHS,2000,36972.043
BHR,2000,46154.03
BGD,2000,2267.0754
BRB,2000,15505.871
BLR,2000,8053.1733
BEL,2000,43024.14
BLZ,2000,8656.33
BEN,2000,2431.4456
BMU,2000,83181.52
BTN,2000,4323.041
BOL,2000,5305.619
BIH,2000,6826.046
BWA,2000,11461.936
BRA,2000,11529.486
BRN,2000,68865.79
BGR,2000,10504.843
BFA,2000,1266.7449
BDI,2000,837.3484
KHM,2000,1486.107
CMR,2000,2937.992
CAN,2000,41307.75
CPV,2000,4255.7456
CAF,2000,1007.24786
TCD,2000,907.8335
CHL,2000,15415.754
CHN,2000,3451.6792
COL,2000,9138.319
COM,2000,2863.1519
COG,2000,4454.337
CRI,2000,12570.696
CIV,2000,4123.842
HRV,2000,18331.303
CUW,2000,28613.9
CYP,2000,32943.367
CZE,2000,24976.506
COD,2000,728.2072
DNK,2000,48907.01
DMA,2000,9763.941
DOM,2000,9246.31
,2000,7330.632
TLS,2000,2319.651
ECU,2000,8211.711
EGY,2000,7869.2593
SLV,2000,6497.0303
GNQ,2000,9890.817
EST,2000,17765.207
SWZ,2000,5443.4395
ETH,2000,719.00446
,2000,25399.203
,2000,34590.848
FJI,2000,9328.581
FIN,2000,39894.195
FRA,2000,39726.49
GAB,2000,15987.089
GMB,2000,2081.2224
GEO,2000,4919.232
DEU,2000,42928.18
GHA,2000,2752.1648
GRC,2000,29133.713
GRD,2000,11116.695
GTM,2000,6499.8833
GIN,2000,1685.2764
GNB,2000,1681.4062
GUY,2000,7649.9575
HTI,2000,2991.6462
,2000,39090.36
HND,2000,4058.0288
HKG,2000,36316.273
HUN,2000,19408.922
ISL,2000,41530.516
IND,2000,2571.1497
IDN,2000,5621.262
IRN,2000,11026.102
IRQ,2000,8779.793
IRL,2000,48441.7
ISR,2000,30476.393
ITA,2000,43053.934
JAM,2000,9496.543
JPN,2000,36323.094
JOR,2000,8866.478
KAZ,2000,10275.762
KEN,2000,3303.3264
KIR,2000,2063.5918
KWT,2000,58117.18
KGZ,2000,3078.9092
LAO,2000,2804.8184
,2000,12681.179
LVA,2000,12989.898
LBN,2000,12696.701
LSO,2000,1713.7051
LBR,2000,1725.1449
LBY,2000,27130.469
LTU,2000,13846.684
,2000,1313.0515
,2000,3456.7622
LUX,2000,99301.52
MAC,2000,50539.625
MDG,2000,1569.6213
MWI,2000,1116.4922
MYS,2000,16089.859
MDV,2000,13564.347
MLI,2000,1585.348
MLT,2000,27522.822
MHL,2000,3148.645
MRT,2000,4170.9
MUS,2000,12254.295
MEX,2000,19407.033
FSM,2000,3301.444
,2000,12358.622
,2000,5315.7866
MDA,2000,5004.6675
MNG,2000,4424.653
MNE,2000,12419.078
MAR,2000,4771.347
MOZ,2000,621.2493
MMR,2000,1082.7642
NAM,2000,6713.0024
NPL,2000,2020.8555
NLD,2000,47422.203
NZL,2000,32728.273
NIC,2000,3927.0925
NER,2000,909.2826
NGA,2000,2963.2742
,2000,49307.312
MKD,2000,10224.752
NOR,2000,57473.184
OMN,2000,37392.246
PAK,2000,3338.5107
PLW,2000,13301.254
PSE,2000,4503.249
PAN,2000,15179.442
PNG,2000,3047.9697
PRY,2000,8862.144
PER,2000,6375.616
PHL,2000,4455.6724
POL,2000,16177.867
PRT,2000,30383.139
PRI,2000,30124.693
QAT,2000,79400.43
ROU,2000,12176.631
RUS,2000,14569.937
RWA,2000,849.1412
KNA,2000,19631.678
LCA,2000,12808.67
VCT,2000,8708.795
WSM,2000,4174.3677
SMR,2000,75881.85
SAU,2000,40406.332
SEN,2000,2620.098
SRB,2000,8900.655
SYC,2000,20713.04
SLE,2000,1044.6364
SGP,2000,55959.03
SVK,2000,15666.544
SVN,2000,26276.945
SLB,2000,2125.8074
ZAF,2000,10598.86
,2000,2650.5261
KOR,2000,22963.639
ESP,2000,34756.742
LKA,2000,6154.951
,2000,2806.9988
SDN,2000,4040.612
SUR,2000,12848.454
SWE,2000,40625.363
CHE,2000,59190.414
TJK,2000,1312.7018
TZA,2000,1369.5818
THA,2000,9791.8955
TGO,2000,1729.7018
TON,2000,4806.1963
TTO,2000,16347.527
TUN,2000,7673.711
TUR,2000,15223.352
TKM,2000,4568.4604
TUV,2000,3484.2905
UGA,2000,1241.5328
UKR,2000,7496.813
ARE,2000,100311.7
GBR,2000,38645.336
USA,2000,50169.855
,2000,7080.297
URY,2000,14762.948
UZB,2000,2967.6018
VUT,2000,2954.2695
VNM,2000,3690.8682
OWID_WRL,2000,11138.261
ZMB,2000,2096.4905
ZWE,2000,2750.6013
ALB,2001,6441.472
DZA,2001,8926.11
AGO,2001,4768.009
ATG,2001,19434.164
ARG,2001,17514.504
ARM,2001,4346.9077
ABW,2001,39920.402
AUS,2001,38690.57
AUT,2001,46878.918
AZE,2001,4360.4595
BHS,2001,37412.047
BHR,2001,46084.926
BGD,2001,2337.3645
BRB,2001,15098.012
BLR,2001,8477.084
BEL,2001,43347.89
BLZ,2001,8806.737
BEN,2001,2485.1165
BMU,2001,88231.78
BTN,2001,4559.524
BOL,2001,5300.3145
BIH,2001,6965.4927
BWA,2001,11262.758
BRA,2001,11536.364
BRN,2001,69338.92
BGR,2001,11125.801
BFA,2001,1310.0723
BDI,2001,833.6709
KHM,2001,1578.6277
CMR,2001,2985.578
CAN,2001,41627.625
CPV,2001,4278.758
CAF,2001,1028.7914
TCD,2001,980.4698
CHL,2001,15725.602
CHN,2001,3712.3381
COL,2001,9146.405
COM,2001,2871.1968
COG,2001,4453.1104
CRI,2001,12771.951
CIV,2001,3930.7078
HRV,2001,19644.912
CUW,2001,29474.59
CYP,2001,33878.34
CZE,2001,25833.414
COD,2001,691.70917
DNK,2001,49133.223
DMA,2001,9785.34
DOM,2001,9333.57
,2001,7531.284
TLS,2001,2654.6958
ECU,2001,8395.833
EGY,2001,7981.6226
SLV,2001,6521.7666
GNQ,2001,15389.156
EST,2001,18952.107
SWZ,2001,5443.279
ETH,2001,756.2726
,2001,25987.373
,2001,35327.445
FJI,2001,9415.502
FIN,2001,40842.34
FRA,2001,40220.1
GAB,2001,15907.864
GMB,2001,2139.5566
GEO,2001,5236.2227
DEU,2001,43576.637
GHA,2001,2787.1257
GRC,2001,30180.096
GRD,2001,10840.847
GTM,2001,6493.6064
GIN,2001,1724.4355
GNB,2001,1681.956
GUY,2001,7816.534
HTI,2001,2928.3257
,2001,39449.55
HND,2001,4058.1116
HKG,2001,36251.785
HUN,2001,20246.045
ISL,2001,42626.92
IND,2001,2646.8782
IDN,2001,5744.494
IRN,2001,11098.446
IRQ,2001,8654.454
IRL,2001,50206.17
ISR,2001,29865.87
ITA,2001,43869.43
JAM,2001,9575.876
JPN,2001,36375.586
JOR,2001,9140.067
KAZ,2001,11682.842
KEN,2001,3325.9119
KIR,2001,1994.952
KWT,2001,56580.99
KGZ,2001,3212.1335
LAO,2001,2918.3872
,2001,12550.115
LVA,2001,13990.844
LBN,2001,12978.278
LSO,2001,1773.9918
LBR,2001,1724.0597
LBY,2001,26040.312
LTU,2001,14872.379
,2001,1351.8302
,2001,3541.336
LUX,2001,101143.15
MAC,2001,51143.742
MDG,2001,1614.3857
MWI,2001,1036.0878
MYS,2001,15762.775
MDV,2001,12810.9795
MLI,2001,1774.6824
MLT,2001,26995.98
MHL,2001,3351.891
MRT,2001,4037.4492
MUS,2001,12564.852
MEX,2001,19023.928
FSM,2001,3365.8052
,2001,12307.973
,2001,5433.7114
MDA,2001,5321.84
MNG,2001,4515.4653
MNE,2001,12505.25
MAR,2001,5071.322
MOZ,2001,683.6903
MMR,2001,1193.1088
NAM,2001,6655.7505
NPL,2001,2084.2
NLD,2001,48160.785
NZL,2001,33645.742
NIC,2001,3989.2185
NER,2001,942.2325
NGA,2001,3056.5112
,2001,49320.895
MKD,2001,9869.577
NOR,2001,58365.125
OMN,2001,38568.316
PAK,2001,3355.0503
PLW,2001,14085.038
PSE,2001,3980.9333
PAN,2001,14970.895
PNG,2001,2942.6675
PRY,2001,8640.303
PER,2001,6329.413
PHL,2001,4495.361
POL,2001,16385.998
PRT,2001,30756.02
PRI,2001,31958.098
QAT,2001,78498.13
ROU,2001,12992.061
RUS,2001,15378.09
RWA,2001,908.42316
KNA,2001,20427.12
LCA,2001,12287.86
VCT,2001,8874.457
WSM,2001,4446.0835
SMR,2001,78614.2
STP,2001,2401.268
SAU,2001,38943.785
SEN,2001,2668.7659
SRB,2001,9529.283
SYC,2001,20224.912
SLE,2001,923.354
SGP,2001,53886.496
SVK,2001,16205.932
SVN,2001,27079.475
SLB,2001,1910.3827
ZAF,2001,10789.051
,2001,2716.3018
KOR,2001,23893.896
ESP,2001,35873.87
LKA,2001,6013.742
,2001,2850.8818
SDN,2001,4183.4326
SUR,2001,13157.462
SWE,2001,41103.727
CHE,2001,59743.816
TJK,2001,1407.9865
TZA,2001,1413.8206
THA,2001,10036.329
TGO,2001,1697.3787
TON,2001,4957.0513
TTO,2001,16948.016
TUN,2001,7883.897
TUR,2001,14136.671
TKM,2001,4699.07
TUV,2001,3490.447
UGA,2001,1266.7274
UKR,2001,8242.703
ARE,2001,96448.15
GBR,2001,39489.58
USA,2001,50149.83
,2001,7247.94
URY,2001,14157.963
UZB,2001,3052.2815
VUT,2001,2782.0537
VNM,2001,3879.3389
OWID_WRL,2001,11246.503
ZMB,2001,2142.7876
ZWE,2001,2772.3252
AFG,2002,1280.4631
ALB,2002,6753.914
DZA,2002,9299.683
AGO,2002,5241.821
ATG,2002,19384.584
ARG,2002,15439.745
ARM,2002,4965.224
ABW,2002,39073.555
AUS,2002,39775.27
AUT,2002,47419.277
AZE,2002,4736.5645
BHS,2002,37920.605
BHR,2002,46478.207
BGD,2002,2382.2815
BRB,2002,15155.33
BLR,2002,8961.641
BEL,2002,43890.598
BLZ,2002,8996.232
BEN,2002,2523.6099
BMU,2002,86364.16
BTN,2002,4931.44
BOL,2002,5337.7656
BIH,2002,7309.6187
BWA,2002,11725.412
BRA,2002,11739.432
BRN,2002,70631.875
BGR,2002,12037.584
BFA,2002,1325.7034
BDI,2002,846.7473
KHM,2002,1652.5381
CMR,2002,3036.7678
CAN,2002,42412.414
CPV,2002,4434.2183
CAF,2002,1042.7086
TCD,2002,1027.67
CHL,2002,16053.654
CHN,2002,4024.3557
COL,2002,9232.627
COM,2002,2878.5344
COG,2002,4549.416
CRI,2002,12986.001
CIV,2002,3728.5874
HRV,2002,20776.125
CUW,2002,29555.438
CYP,2002,34739.215
CZE,2002,26289.627
COD,2002,690.6596
DNK,2002,49204.9
DMA,2002,9493.428
DOM,2002,9613.332
,2002,7835.25
TLS,2002,2431.4329
ECU,2002,8589.284
EGY,2002,8003.281
SLV,2002,6598.804
GNQ,2002,17534.848
EST,2002,20364.008
